STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-16,0,42,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-17,0.03,40,31
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-18,0.12,42,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-19,0.04,43,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-20,0.31,43,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-21,0.14,41,28
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-22,0.04,35,21
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-23,0.27,31,23
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-24,0.13,36,26
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-25,0.05,36,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-26,0.01,38,31
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-27,0.05,36,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-28,0.15,35,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-29,0.07,37,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-30,0,39,26
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-03-31,0.4,40,31
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-01,0.17,40,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-02,0.27,42,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-03,0,40,23
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-04,0,41,23
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-05,0.06,41,29
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-06,0.12,41,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-07,0,47,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-08,0.01,42,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-09,0,44,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-10,0,34,27
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-11,0,30,25
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-12,0,32,26
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-13,0.16,39,29
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-14,0,35,28
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-15,0.07,33,25
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-16,0.08,32,26
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-17,0,37,27
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-18,0.09,35,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-19,0,32,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-20,0,42,26
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-21,0.03,39,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-22,0.01,34,29
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-23,0,32,29
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-24,0.01,38,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-25,0.55,39,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-26,0.06,41,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-27,0.06,44,37
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-28,0.18,41,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-29,0,45,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-04-30,0.01,41,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-01,0.03,44,31
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-02,0,44,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-03,0,46,25
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-04,0,41,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-05,0.01,40,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-06,0.04,43,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-07,0.19,42,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-08,0.01,47,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-09,0,44,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-10,0.09,42,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-11,0.02,41,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-12,0.01,39,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-13,0.03,40,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-14,0.12,39,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-15,0.01,40,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-16,0.13,42,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-17,0.01,46,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-18,0,47,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-19,0.11,47,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-20,0.04,45,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-21,0,50,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-22,0.01,48,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-23,0.06,46,37
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-24,0.4,45,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-25,0.11,42,37
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-26,0.03,44,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-27,0,47,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-28,0,42,31
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-29,0.06,44,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-30,0,45,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-05-31,0,43,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-01,0.01,49,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-02,0,53,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-03,0.11,51,37
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-04,0.47,47,42
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-05,0.02,49,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-06,0.01,44,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-07,0,51,38
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-08,0.96,46,39
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-09,0.23,46,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-10,0.14,47,38
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-11,0,44,38
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-12,0.02,43,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-13,0,50,39
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-14,0.02,52,42
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-15,0.41,48,42
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-16,0.24,46,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-17,0,46,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-18,0,44,39
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-19,0,48,39
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-20,0.14,49,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-21,0,44,39
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-22,0,53,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-23,0,52,39
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-24,0,58,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-25,0.01,52,47
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-26,0.08,50,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-27,0.19,50,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-28,0.36,53,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-29,0.17,52,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-06-30,0.41,50,43
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-01,0.3,50,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-02,0.02,52,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-03,0,51,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-04,0,54,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-05,0,53,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-06,0,56,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-07,0.04,55,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-08,0,56,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-09,0.02,52,43
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-10,0,57,42
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-11,0,58,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-12,0.01,52,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-13,0,54,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-14,0,52,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-15,0.17,51,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-16,0,54,48
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-17,0.1,59,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-18,0.11,53,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-19,0.55,56,47
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-20,0.02,59,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-21,0.24,52,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-22,0.08,52,47
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-23,0.02,58,47
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-24,0.02,54,47
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-25,0,67,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-26,0,69,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-27,0,65,50
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-28,0.06,56,50
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-29,0.03,53,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-30,0.01,55,47
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-07-31,0,54,48
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-01,0,58,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-02,0.31,56,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-03,0.12,57,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-04,0.13,56,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-05,0.05,53,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-06,0.04,54,48
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-07,0,60,48
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-08,0.39,59,53
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-09,0.17,55,50
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-10,0.99,54,50
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-11,0.07,63,50
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-12,0,62,50
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-13,0.09,56,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-14,0.02,52,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-15,0.03,54,48
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-16,0,53,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-17,0.01,53,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-18,0,56,48
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-19,0.01,53,47
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-20,0,54,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-21,0,62,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-22,0,58,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-23,0,62,47
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-24,0,66,54
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-25,0,67,48
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-26,0,63,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-27,0,67,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-28,0,56,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-29,0,54,50
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-30,0.01,62,48
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-08-31,0.12,55,51
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-01,0.01,54,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-02,0.03,57,39
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-03,0.18,56,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-04,0.01,56,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-05,0.35,52,50
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-06,0.48,52,49
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-07,0.02,53,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-08,0,50,43
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-09,0.05,52,38
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-10,0.02,53,37
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-11,0.02,53,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-12,0.03,51,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-13,0,51,38
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-14,0.06,59,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-15,0.15,52,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-16,0.05,49,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-17,0.21,51,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-18,0.34,50,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-19,0.04,47,43
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-20,0,50,42
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-21,0.91,51,45
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-22,0.25,52,46
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-23,0.09,50,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-24,0,47,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-25,0.26,49,43
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-26,0.22,45,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-27,0.06,47,38
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-28,0,47,42
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-29,0.15,49,43
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-09-30,0.26,46,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-01,0.16,45,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-02,0.25,45,37
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-03,0.28,45,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-04,0.12,46,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-05,0.09,45,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-06,0.67,53,43
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-07,0.5,50,44
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-08,0.15,52,43
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-09,0.01,48,42
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-10,0.01,50,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-11,0.07,46,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-12,0.19,47,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-13,0.26,57,41
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-14,0.16,46,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-15,0.06,46,37
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-16,0.3,49,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-17,0.17,49,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-18,0.44,43,35
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-19,0.03,45,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-20,0.19,45,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-21,0.02,44,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-22,0.51,52,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-23,0.1,44,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-24,0.13,41,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-25,0,43,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-26,0,44,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-27,0.23,43,26
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-28,0.01,42,28
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-29,0.23,46,33
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-30,0.01,43,40
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-10-31,0.25,47,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-01,0.16,42,29
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-02,0,46,36
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-03,0.07,42,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-04,0.15,37,27
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-05,0.03,35,25
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-06,0.04,35,26
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-07,0.01,36,23
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-08,0.02,41,34
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-09,0,38,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-10,0.02,33,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-11,0.02,33,28
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-12,0.03,35,27
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-13,0.09,37,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-14,0.07,40,32
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-15,2.07,46,31
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-16,0,39,22
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-17,0.05,35,30
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-18,0.01,34,25
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-19,0.02,33,20
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-20,0.03,31,22
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-21,0.11,32,24
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-22,0,35,18
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-23,0.05,37,22
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-24,0,28,22
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-25,0.04,28,22
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-26,0.01,28,15
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-27,0,30,13
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-28,0.01,30,22
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-29,0,23,20
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-11-30,0.06,20,17
USW00025624,"COLD BAY AIRPORT, AK US",55.2207,-162.7324,23.8,1987-12-01,0.03,29,16
